#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-02-04T22:56:07 [V7.296]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	version=7.296	
#INFO	-ref=VIZ63dee04aa90d1	
#INFO	-out.max=unlimited	
#INFO	queryParameters=15	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/MNRAS/506/150&tab:{J/MNRAS/506/150/stars}&key:source=J/MNRAS/506/150/stars&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/MNRAS/506/150/stars
#-order=I
#-out=GALAH
#-out=Flagsp
#Flagsp=32
#-out=Teff
#-out=logg
#-out=[Fe/H]
#

#RESOURCE=yCat_75060150
#Name: J/MNRAS/506/150
#Title: The GALAH+ Survey DR3 (Buder+, 2021)
#Coosys	H_2015.500:	ICRS
#Table	J_MNRAS_506_150_stars:
#Name: J/MNRAS/506/150/stars
#Title: GALAH DR3 main all stars
#Column	GALAH	(I15)	GALAH identifier (sobject_id)	[ucd=meta.id;meta.main]
#Column	Flagsp	(I4)	Stellar parameter quality flag (flag_sp) (1)	[ucd=meta.code]
#Column	Teff	(F7.2)	? Spectroscopic effective temperature (used for fitting) (teff)	[ucd=phys.temperature.effective]
#Column	logg	(F9.6)	? Surface gravity (not fitted via spectra if wg4_pipeline not free) (logg)	[ucd=phys.gravity]
#Column	[Fe/H]	(F9.6)	? Fe atomic abundance from Fe lines (final, 1D-NLTE) (fe_h)	[ucd=phys.abund.Fe]
GALAH;Flagsp;Teff;logg;[Fe/H]
160419003101164;  32;5712.44; 3.865172;-0.512089
160419003101251;  32;5623.48; 4.027118;-0.419014
160419003601038;  32;6361.81; 3.617947;-1.093847
160419003601049;  32;6077.05; 4.193132;-0.356495
160419003601094;  32;5630.66; 3.923906;-0.493772
160419003601196;  32;5490.49; 3.397946;-0.760925
160419003601285;  32;5681.93; 4.003898;-0.146383
160419003601397;  32;5608.81; 3.691954;-0.185723
160419004101151;  32;5838.67; 3.885146;-0.273362
160419004101154;  32;6091.25; 3.343786;-0.626353
160419004101241;  32;5815.21; 4.129710;-0.377747
160419004601071;  32;5749.93; 4.339451; 0.056455
160419004601149;  32;5829.17; 3.733433;-0.671649
160419004601208;  32;5377.50; 3.629242; 0.159686
160419004601372;  32;5911.17; 3.990936;-0.300710
160419005101096;  32;5974.01; 3.834601;-0.549685
160419005101220;  32;5940.03; 4.039901;-0.113314
160419005101256;  32;5376.55; 3.572472;-0.285517
160419005101360;  32;5811.01; 4.018779; 0.139880
160419005701108;  32;6413.81; 3.433854;-0.681048
160420003301017;  32;6370.59; 3.820336;-0.934899
160420003301085;  32;5795.31; 3.902295;-0.357033
160420003301187;  32;5435.73; 4.168323; 0.100835
160420003301220;  32;5972.14; 4.108967;-0.413102
160420003301385;  32;5681.03; 4.034714;-0.733007
160420003301388;  32;6380.18; 3.985662;-0.470896
160420003801004;  32;6016.18; 4.033386;-0.424757
160420003801107;  32;6135.81; 3.978299;-0.525670
160420003801130;  32;5561.00; 3.902269;-0.354977
160420003801175;  32;6051.18; 3.899517;-0.727416
160420003801237;  32;6003.24; 4.096147;-0.447400
160420003801256;  32;5896.57; 4.037636;-0.419121
160420003801321;  32;5913.03; 4.113778;-0.489986
160420004301273;  32;5339.54; 4.214376; 0.333822
160420004301284;  32;5968.79; 3.973566;-0.618411
160420004301365;  32;5888.46; 3.794649;-0.302226
160420004801051;  32;6085.12; 3.917562;-0.191775
160420004801256;  32;6207.12; 4.058868;-0.701294
160420004801326;  32;6248.34; 3.902520;-0.702183
160420004801333;  32;5650.30; 3.842202; 0.133630
160420004801395;  32;5604.51; 4.021216;-0.105978
160420005301049;  32;5767.27; 4.254641;-0.543636
160420005301082;  32;5797.27; 4.072539;-0.749058
160420005301159;  32;5858.00; 3.966915;-0.508938
160420005301289;  32;5668.00; 4.009917;-0.665912
160420005301386;  32;5969.58; 3.918939;-0.243567
160420005801123;  32;6172.23; 3.898251;-0.709444
160420005801344;  32;5929.98; 4.117723;-0.597937
160420005801388;  32;5756.90; 3.896087;-0.005987
160420005801397;  32;5563.82; 3.966636; 0.092707
160420006301021;  32;5800.79; 4.025134;-0.294852
160420006301088;  32;6089.98; 3.932163;-0.456678
160420006301229;  32;5940.06; 3.706985;-0.606715
160420006301383;  32;5574.92; 3.524348; 0.097734
160420006901156;  32;5487.80; 3.562567;-0.332132
160420006901220;  32;5876.44; 3.942603;-0.750906
160420006901267;  32;5984.51; 3.858136;-0.143409
160420006901387;  32;5649.40; 4.243724;-0.342339
160421001601383;  32;6586.07; 3.937275;-0.472821
160421002101033;  32;5745.25; 3.900813;-0.622823
160421002101044;  32;5619.21; 4.195669;-0.239931
160421002101227;  32;5665.47; 4.209270;-0.118557
160421002101327;  32;5847.56; 4.131958;-0.312469
160421002101352;  32;6485.34; 3.936951;-0.648925
160421002601004;  32;5668.64; 4.234697;-1.697799
160421002601119;  32;5744.14; 4.163264;-0.556043
160421002601140;  32;5749.29; 4.134747;-0.316864
160421002601149;  32;6094.57; 4.111465;-0.525327
160421002601172;  32;5555.65; 3.633347;-0.450846
160421002601232;  32;5980.28; 4.123374;-0.233396
160421002601366;  32;6109.14; 3.847500;-0.207545
160421003101157;  32;5826.76; 4.151124;-0.226054
160421003101160;  32;6347.27; 4.043941;-0.765027
160421003101295;  32;5477.34; 3.168682;-0.423722
160421003101303;  32;5692.37; 3.892203; 0.036675
160421003101367;  32;5826.48; 4.019872;-0.432974
160421003601148;  32;5247.26; 3.406036;-0.783257
160421003601188;  32;6129.56; 4.051397;-0.503516
160421003601228;  32;5595.65; 4.001905;-0.340050
160421003601385;  32;5353.20; 4.203968; 0.185135
160421004601109;  32;6209.01; 3.985469;-0.882616
160421004601169;  32;5552.45; 3.408920; 0.058892
160421005101009;  32;6410.54; 3.975662;-1.012009
160421005101147;  32;5365.30; 3.725435;-0.441287
160421005101316;  32;5573.48; 4.147573;-0.410675
160421005101318;  32;5438.20; 4.215822; 0.046309
160421005101347;  32;5737.13; 4.215166;-0.337511
160421005101358;  32;6219.02; 4.009204;-0.854370
160421005601151;  32;6269.00; 3.757004;-0.857299
160421005601184;  32;5769.49; 3.891006;-0.886902
160421005601244;  32;5681.75; 3.785017; 0.104489
160421005601397;  32;5695.81; 4.105352; 0.125806
160422002001104;  32;5777.22; 3.820264;-0.284254
160422002501015;  32;6176.40; 3.974339;-0.564234
160422002501151;  32;5516.48; 4.204407; 0.115532
160422002501180;  32;5985.83; 4.099173;-0.668841
160422002501181;  32;5945.92; 3.933818;-0.429389
160422002501188;  32;5862.18; 4.061373;-0.858459
160422002501203;  32;5750.00; 4.031425;-0.584951
160422002501209;  32;6249.51; 3.934573;-0.422266
160422002501222;  32;6180.75; 3.546721;-0.421380
160422002501235;  32;5995.36; 4.121005;-0.522161
160422002501375;  32;5883.41; 4.145664;-0.682314
160422003001164;  32;5419.49; 4.128729; 0.145275
160422003001172;  32;5984.88; 4.123559;-1.062099
160422003001215;  32;6293.04; 4.000254;-0.842553
160422003001225;  32;5728.05; 4.162461;-0.725730
160422003001291;  32;6063.91; 4.058407;-0.406381
160422003001364;  32;5937.69; 3.946196;-0.177741
160422003501064;  32;6189.85; 3.795796;-0.539081
160422003501237;  32;5926.77; 4.064973;-0.201303
160422003501367;  32;6296.71; 3.914694;-0.808721
160422004001011;  32;6159.96; 3.918610;-0.556633
160422004001075;  32;6256.49; 3.718173;-0.603904
160422004001160;  32;6210.37; 3.771846;-0.561359
160422004001163;  32;5988.45; 3.895022;-0.157707
160422004001312;  32;6312.17; 3.970269;-0.559784
160422004001319;  32;5800.14; 3.772091;-0.594524
160422004001362;  32;6035.42; 3.308139;-0.673061
160422004001380;  32;6054.02; 4.031241;-0.337797
160422004501070;  32;6697.55; 3.887664;-0.623394
160422004501079;  32;5901.15; 3.826340;-0.302099
160422004501302;  32;5843.96; 3.856297;-0.058674
160422005101078;  32;5784.73; 4.140205;-0.374361
160422005101102;  32;6231.55; 3.686537;-0.472971
160422005101279;  32;5954.00; 3.738313;-0.592543
160422005101327;  32;5341.81; 3.972463;-0.224075
160422005701267;  32;6497.91; 3.881434;-0.484844
160422005701359;  32;5593.38; 4.223660; 0.058798
160423002201157;  32;6192.98; 3.881740;-0.658866
160423002701014;  32;5517.90; 4.061796;-0.086487
160423002701035;  32;5861.62; 3.847403;-0.434082
160423002701098;  32;5408.05; 4.013565; 0.207829
160423002701149;  32;5932.96; 4.120486;-0.450816
160423002701179;  32;5725.53; 3.758796;-0.412968
160423002701266;  32;6254.50; 3.938187;-0.369290
160423003201046;  32;5370.74; 3.954906;-1.217682
160423003201093;  32;5853.51; 4.461560;-0.179923
160423003201233;  32;6219.30; 3.807076;-0.769352
160423003201251;  32;6206.49; 3.845813;-0.545176
160423003801226;  32;5642.92; 4.201088; 0.154207
160423003801244;  32;5921.11; 3.977362;-0.260930
160423003801285;  32;5898.39; 3.909884;-0.539749
160423004401305;  32;6453.97; 3.997006;-0.503414
160423004401394;  32;5681.10; 3.914832;-0.372187
160424002101269;  32;6506.68; 3.993296;-0.421936
160424002101379;  32;5331.54; 3.630629;-0.342692
160424002601160;  32;5730.94; 4.145452;-0.583194
160424002601224;  32;6044.85; 3.979731;-0.547906
160424002601395;  32;6049.34; 3.506968;-0.590116
160424003601230;  32;5779.96; 3.911474;-0.043041
160424004201204;  32;5975.25; 3.872065;-0.564555
160424004201218;  32;5546.32; 4.172086; 0.013514
160424004201251;  32;6153.58; 3.840165;-0.576668
160424004201348;  32;5775.36; 3.888574; 0.158762
160424004701034;  32;6144.03; 3.858697;-0.520150
160424004701327;  32;6017.33; 3.920023;-0.405897
160424004701354;  32;5951.50; 3.965871;-0.457505
160424005201011;  32;5449.36; 4.001517;-0.226522
160424005201164;  32;5907.05; 3.731223;-0.316604
160424005201245;  32;6439.99; 3.680734;-0.462093
160424005201286;  32;6212.82; 3.837550;-0.354202
160424005201396;  32;6531.85; 3.915159;-0.845492
160424005701047;  32;5779.19; 3.802881;-0.086266
160424005701073;  32;5906.10; 4.185795;-0.044846
160424005701383;  32;6256.62; 3.696082;-0.516296
160425001901104;  32;5712.47; 3.899229;-0.906250
160425001901117;  32;6050.27; 3.880790;-0.228636
160425001901174;  32;5784.73; 4.075339;-0.873958
160425001901194;  32;5601.28; 4.027630;-0.283439
160425001901202;  32;5369.03; 3.607369;-0.789076
160425001901215;  32;6418.50; 3.921603;-0.655385
160425001901260;  32;5692.21; 3.961196;-0.345217
160425001901338;  32;5343.27; 3.749697;-0.604819
160425002501011;  32;6037.75; 3.896801;-0.872385
160425002501053;  32;5827.24; 4.071803;-0.318312
160425002501303;  32;5999.62; 4.199296;-0.192966
160425002501381;  32;6312.82; 3.846011;-0.739058
160425002501399;  32;5612.51; 3.938611; 0.170709
160425003101055;  32;6666.88; 3.930032;-0.379504
160425003101181;  32;6033.82; 4.222717;-0.248227
160425003401148;  32;5403.56; 4.134424;-0.139729
160425003401210;  32;6332.24; 3.529819;-0.361667
160425003401234;  32;5945.67; 3.855217;-0.601985
160426003501088;  32;5692.69; 3.247799; 0.097030
160426004001064;  32;5985.41; 3.958848;-0.760753
160426004001108;  32;6101.51; 3.850957;-0.295745
160426004001249;  32;6387.14; 4.001423;-0.558868
160426004001305;  32;5698.66; 3.993853;-0.676974
160426004501065;  32;5501.90; 3.993050; 0.217347
160426004501118;  32;5756.55; 4.098952;-0.699129
160426004501339;  32;5151.53; 4.324248; 0.130887
160426005001072;  32;5363.16; 4.125854;-0.172931
160426005001186;  32;5515.87; 4.141958;-0.216063
160426005501085;  32;6019.80; 3.974916;-0.653067
160426005501128;  32;6106.34; 3.704081;-0.617714
160426005501303;  32;5771.08; 4.075743;-0.489319
160426006101007;  32;6293.46; 3.952023;-0.541673
160426006101149;  32;6084.40; 3.929615;-0.988325
160426006101157;  32;5843.78; 4.124231;-0.439853
160426006101198;  32;5789.24; 3.892115;-0.629792
160426006101230;  32;5849.43; 3.933925;-1.163305
160426006101313;  32;5686.41; 4.020468; 0.021792
160426006101396;  32;5561.19; 3.963103;-0.797189
160426006701073;  32;5486.39; 3.987221; 0.094223
160426006701125;  32;5689.96; 4.177535;-0.278408
160426006701190;  32;5843.23; 3.942624;-0.008724
160426006701217;  32;5998.29; 4.023769;-0.467815
160426006701298;  32;5589.78; 4.088713; 0.312500
160426006701328;  32;5764.31; 4.133526;-0.024833
160426006701370;  32;5806.14; 3.543325;-0.264966
160426007401112;  32;5407.63; 3.747516;-0.421298
160426007401129;  32;6622.75; 3.990311;-0.576505
160426007401174;  32;6146.18; 3.869483;-0.231525
160426007401198;  32;6059.20; 4.031974;-0.844037
160426007401371;  32;5550.23; 4.152122;-0.284512
160512005101026;  32;6099.23; 3.940588;-0.080795
160512005101067;  32;5536.79; 3.989015;-0.280462
160513001101333;  32;5096.14; 3.244873;-0.469686
160513001601031;  32;5998.92; 3.806162;-0.751719
160513001601107;  32;6057.38; 3.887350;-0.992254
160513001601392;  32;5500.41; 3.901721; 0.235672
160513002101212;  32;5758.04; 4.061812;-0.656498
160513002101256;  32;5849.20; 3.945719;-0.740098
160513002101280;  32;5728.83; 4.181000;-0.339001
160513002101360;  32;5542.71; 3.644148;-0.474285
160513002101370;  32;5636.45; 3.853357;-0.229494
160513002101391;  32;5171.58; 3.431246;-0.226076
160513002601021;  32;5945.72; 4.001273;-0.552760
160513002601167;  32;6163.39; 3.933596;-0.498987
160513002601370;  32;5455.35; 4.132755; 0.054844
160514001801036;  32;5710.92; 4.165182; 0.222606
160514001801365;  32;5235.42; 3.692213;-0.025339
160514002301070;  32;5881.72; 4.029799;-0.151540
160514002301092;  32;6100.88; 4.108745;-0.331868
160514002301352;  32;6605.75; 3.819377;-0.371238
160514002801221;  32;5563.75; 3.686563;-0.422762
160514003301017;  32;5543.65; 4.068440;-0.412614
160514003801099;  32;5698.17; 4.105429;-0.712409
160514003801145;  32;5631.41; 3.659671;-0.274083
160514003801162;  32;5896.71; 3.783253;-0.495160
160514003801202;  32;6000.35; 3.875786;-1.289453
160514004801077;  32;5098.04; 2.713861;-0.434855
160515001801163;  32;6183.04; 4.288643;-0.215859
160515001801248;  32;6695.64; 3.660633;-0.546893
160515002301075;  32;5876.34; 4.048868;-0.276607
160515002301088;  32;5931.69; 4.056412;-0.259212
160515002801061;  32;5739.51; 3.800551;-0.187644
160515002801068;  32;6048.50; 4.230740;-0.170852
160515002801080;  32;5388.02; 4.004228;-0.074547
160515002801213;  32;6157.27; 3.955814;-0.330461
160515002801322;  32;5675.76; 4.132981;-1.028978
160515003401068;  32;5962.71; 4.048573;-0.618305
160515003401079;  32;5930.86; 3.838341;-0.602101
160517000101212;  32;6083.32; 3.955341;-0.306952
160517000101358;  32;6166.23; 3.766314;-0.400689
160518000901187;  32;5744.12; 4.210891;-0.502090
160518000901390;  32;6154.95; 4.069836;-0.512384
160518001401096;  32;6026.75; 3.908742;-0.503831
160518001401143;  32;6200.91; 3.841232;-0.886582
160518001401343;  32;6219.17; 3.894111;-0.331775
160518001401347;  32;6381.14; 3.660972;-0.111600
160518001401349;  32;5750.04; 3.894901; 0.164798
160518001901059;  32;5791.61; 3.968486;-0.564029
160518002401085;  32;5517.15; 3.871031;-0.738206
160518002401138;  32;5508.55; 3.893888;-0.891619
160518002401212;  32;5458.11; 4.012506;-0.496113
160518002401219;  32;6028.08; 3.968678;-0.141737
160518002401221;  32;6036.52; 3.724180;-0.359507
160518002401257;  32;5779.95; 3.844468; 0.253371
160518002401265;  32;6317.23; 3.936830;-0.511544
160518002401337;  32;5753.27; 4.087186; 0.125222
160518002401381;  32;5740.28; 3.941214;-0.940030
160518002901108;  32;5953.06; 3.988988;-0.327619
160518002901248;  32;5848.62; 4.051941; 0.069501
160518003401175;  32;5951.04; 3.888602;-0.228263
160518004001093;  32;5529.95; 4.205442;-0.144537
160518004001187;  32;6208.67; 3.766113;-0.663961
160518004001239;  32;5616.14; 4.164749;-0.206477
160518004001282;  32;5548.63; 4.038233; 0.217845
160519002101013;  32;6591.39; 3.965053;-0.622907
160519002601015;  32;6105.82; 3.851596;-0.337673
160519002601080;  32;5721.90; 3.965607;-0.107532
160519002601122;  32;6225.23; 4.270878;-0.270702
160519002601155;  32;6065.90; 4.134256;-0.504166
160519002601177;  32;5771.40; 4.012588;-0.771335
160519002601289;  32;5872.28; 3.915029;-0.044791
160519003101139;  32;5493.17; 3.941726; 0.122110
160519003101296;  32;5740.00; 3.837791;-0.539923
160519003101312;  32;6458.72; 3.694417;-0.503029
160519003601026;  32;5568.88; 3.624675;-0.254713
160519004101042;  32;6130.72; 3.857816;-0.121031
160519004101103;  32;6334.27; 3.696309;-0.303139
160519004101162;  32;5579.05; 3.881604; 0.081175
160519004101171;  32;5877.90; 3.939529; 0.161034
160519004101206;  32;5925.25; 3.792868;-0.397710
160519004101312;  32;5849.16; 4.068512;-0.362561
160519004101353;  32;6098.65; 4.052995;-0.451038
160519004601203;  32;5147.76; 3.190023;-0.746348
160519004601313;  32;5882.32; 3.775441;-0.318203
160519005201098;  32;5843.17; 3.924232;-0.590244
160519005201224;  32;5978.95; 3.944075;-0.321905
160519005201315;  32;5757.17; 3.802624;-0.927517
160519005201366;  32;5021.96; 2.881319;-1.053250
160519006001089;  32;6261.70; 3.825518;-0.426244
160519006001135;  32;6169.87; 3.799823;-0.613919
160519006001162;  32;5470.07; 3.482525;-0.217774
160519006001191;  32;5909.69; 3.774484; 0.168613
160519006001206;  32;6062.27; 4.033033; 0.039997
160519006001369;  32;5499.48; 2.903002;-0.022060
160519006501046;  32;6312.57; 3.981156;-0.409307
160519006501189;  32;6303.83; 3.811398;-0.121282
160519006501245;  32;6481.81; 3.858898;-0.316937
160519006501271;  32;6345.07; 4.018015;-0.438360
160519006501287;  32;5834.04; 4.114935;-0.327311
160520002101336;  32;5848.24; 3.970379;-0.325013
160520002101355;  32;6899.03; 3.879645;-0.613068
160520002601003;  32;5713.14; 4.175921;-0.455637
160520002601015;  32;5915.98; 3.968900;-0.495993
160520002601038;  32;6200.80; 3.691805;-0.472370
160520002601064;  32;5921.82; 3.668482;-0.829946
160520002601133;  32;5318.09; 4.324084;-1.042806
160520002601388;  32;5462.80; 4.217262;-0.082216
160520002601389;  32;5533.34; 4.135948; 0.177351
160520003101014;  32;6074.08; 3.919063;-0.254541
160520003101203;  32;5996.51; 4.132894;-0.603580
160520003101324;  32;5873.01; 3.909089;-0.096685
160520003601009;  32;5747.53; 3.673464;-0.554291
160520003601030;  32;5217.54; 2.938477;-0.694604
160520003601031;  32;6101.35; 4.229087;-0.387032
160520003601032;  32;5661.60; 4.250579;-0.493443
160520003601039;  32;5511.33; 4.399648;-0.566489
160520003601047;  32;5142.31; 3.493478;-0.812876
160520003601048;  32;5761.64; 4.252481;-0.285690
160520003601055;  32;5928.37; 4.171356;-0.473456
160520003601057;  32;5826.43; 4.329495;-0.594597
160520003601061;  32;5246.86; 3.573383;-0.275432
160520003601069;  32;5889.40; 4.010336;-0.398666
160520003601070;  32;5721.61; 3.881313;-0.725983
160520003601071;  32;5270.08; 2.903148;-0.702826
160520003601072;  32;5475.47; 3.805250;-0.131904
160520003601077;  32;5749.68; 4.306236;-0.497302
160520003601078;  32;5565.56; 4.487613;-0.675813
160520003601082;  32;5473.93; 2.829545;-0.549822
160520003601084;  32;5139.46; 2.743035;-0.307188
160520003601088;  32;5619.29; 4.248322;-0.396442
160520003601102;  32;5483.42; 4.475964; 0.056661
160520003601105;  32;5286.95; 3.613806;-0.131979
160520003601122;  32;6178.90; 4.260243;-0.600074
160520003601140;  32;5920.53; 3.988836;-0.474341
160520003601178;  32;5842.35; 3.845404;-0.476963
160520003601180;  32;6023.36; 4.225580;-0.483414
160520003601181;  32;5824.73; 4.059953;-0.447194
160520003601187;  32;5264.31; 2.108445;-0.644948
160520003601220;  32;6017.99; 4.139772;-0.301491
160520003601223;  32;6050.14; 4.228364;-0.193480
160520003601230;  32;5304.43; 3.354787;-0.348567
160520003601289;  32;5734.23; 3.958943;-0.402902
160520004201016;  32;6066.28; 3.710910;-0.235334
160520004201349;  32;6400.67; 3.767063;-0.444886
160520004201383;  32;6275.90; 3.686589;-0.344726
160520004901085;  32;6035.03; 3.741157;-0.553674
160520004901220;  32;5669.86; 4.130784;-0.136290
160520004901369;  32;6112.73; 3.781317;-0.456190
160520006001109;  32;5768.88; 4.038346;-0.290810
160520006001123;  32;6292.41; 3.812894;-0.789054
160520006001140;  32;5579.94; 4.069566; 0.275053
160520006001176;  32;5513.79; 4.128614;-0.284334
160520006001227;  32;5687.05; 4.048532;-0.415770
160520006001252;  32;5826.71; 4.141730;-0.560838
160520006001276;  32;5598.18; 4.156077;-0.609680
160520006001291;  32;5685.92; 4.126846; 0.208226
160520006001383;  32;5570.22; 4.061570; 0.147614
160521004801264;  32;6094.16; 3.903063;-0.425419
160522002101177;  32;6276.69; 3.916080;-0.316406
160522002101342;  32;6726.52; 3.840605;-0.820848
160522002601001;  32;6072.11; 4.053882;-0.729963
160522002601006;  32;5693.94; 4.220091; 0.252650
160522002601026;  32;5918.55; 3.945704;-0.208375
160522002601268;  32;5725.36; 3.937293;-0.346691
160522002601341;  32;5853.42; 3.971941;-1.134882
160522003101021;  32;5572.62; 4.193921;-0.126305
160522003101028;  32;5586.49; 4.036016;-0.003875
160522003101125;  32;5752.44; 4.020370;-0.712695
160522003101145;  32;5813.15; 4.067367;-0.706272
160522003101171;  32;5994.34; 4.169095; 0.047421
160522003101211;  32;6054.98; 3.948690;-0.141742
160522003101320;  32;5941.51; 3.890074;-0.541878
160522003101356;  32;6192.71; 3.867513;-0.438704
160522003101387;  32;6079.31; 3.975168;-0.322826
160522003601074;  32;6215.06; 3.786472;-0.690578
160522003601216;  32;6277.64; 4.030631;-0.323941
160522003601267;  32;5937.05; 3.879833;-0.334598
160522004101045;  32;5289.82; 4.043827; 0.150925
160522004101264;  32;6044.58; 3.862481;-0.349376
160522004101311;  32;6526.81; 3.692603;-0.235074
160522004101336;  32;5927.52; 4.138215;-0.230647
160522004101359;  32;5761.13; 4.202647;-0.280178
160522004101381;  32;6406.36; 4.269031;-0.721994
160522004601119;  32;6420.71; 3.977828;-0.681834
160522004601167;  32;6180.17; 3.842988;-0.576076
160522005101396;  32;5988.74; 4.104495;-0.097425
160522005601324;  32;5803.08; 3.847458; 0.178471
160522005601390;  32;5757.54; 3.588925;-0.143090
160522006101067;  32;5822.66; 3.871507;-0.057985
160522006101275;  32;5615.11; 3.688677; 0.176621
160522006101303;  32;5858.62; 3.978296;-0.115973
160522006101327;  32;5707.87; 3.868746;-0.713182
160522006101391;  32;5799.81; 3.942883;-0.989475
160522006601063;  32;5699.79; 4.187734;-0.436837
160522006601272;  32;5697.21; 4.150136;-0.218821
160523003001105;  32;5791.92; 3.984111;-0.390293
160523003501381;  32;6394.41; 3.676538;-0.795254
